rpm,dp,db,rhop,thetap,mu,EB_bp,Jb,U1,U2,ep1,ep2,Sb,t,Rp,Rfe,kp,Pk
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,0.80 ,0.022998 ,0.000000 ,0.0023 ,1.85E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,0.90 ,0.025799 ,0.000000 ,0.0026 ,2.08E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,1.00 ,0.028584 ,0.000000 ,0.0029 ,2.30E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,1.50 ,0.042271 ,0.000000 ,0.0043 ,3.40E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,2.00 ,0.055579 ,0.000000 ,0.0057 ,4.46E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,2.50 ,0.068521 ,0.000000 ,0.0070 ,5.49E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,3.00 ,0.081114 ,0.000000 ,0.0082 ,6.49E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,3.50 ,0.093371 ,0.000000 ,0.0095 ,7.45E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,4.00 ,0.105300 ,0.000000 ,0.0106 ,8.38E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,4.50 ,0.116930 ,0.000000 ,0.0118 ,9.29E-04
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,5.00 ,0.128250 ,0.000000 ,0.0129 ,1.02E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,5.50 ,0.139290 ,0.000000 ,0.0140 ,1.10E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,6.00 ,0.150060 ,0.000000 ,0.0150 ,1.18E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,6.50 ,0.160550 ,0.000000 ,0.0160 ,1.26E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,7.00 ,0.170790 ,0.000000 ,0.0170 ,1.34E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,7.50 ,0.180790 ,0.000000 ,0.0180 ,1.41E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,8.00 ,0.190540 ,0.000000 ,0.0189 ,1.49E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,8.50 ,0.200070 ,0.000000 ,0.0197 ,1.56E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,9.00 ,0.209380 ,0.000000 ,0.0206 ,1.62E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,9.50 ,0.218470 ,0.000000 ,0.0214 ,1.69E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,10.00 ,0.227350 ,0.000000 ,0.0222 ,1.75E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,10.50 ,0.236030 ,0.000000 ,0.0230 ,1.81E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,11.00 ,0.244530 ,0.000000 ,0.0237 ,1.87E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,11.50 ,0.252830 ,0.000000 ,0.0244 ,1.93E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,12.00 ,0.260950 ,0.000000 ,0.0251 ,1.98E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,12.50 ,0.268900 ,0.000000 ,0.0258 ,2.03E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,13.00 ,0.276680 ,0.000000 ,0.0265 ,2.08E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,13.50 ,0.284300 ,0.000000 ,0.0271 ,2.13E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,14.00 ,0.291760 ,0.000000 ,0.0277 ,2.18E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,14.50 ,0.299060 ,0.000000 ,0.0283 ,2.23E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,15.00 ,0.306220 ,0.000000 ,0.0288 ,2.27E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,15.50 ,0.313230 ,0.000000 ,0.0294 ,2.31E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,16.00 ,0.320100 ,0.000000 ,0.0299 ,2.35E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,16.50 ,0.326830 ,0.000000 ,0.0303 ,2.39E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,17.00 ,0.333430 ,0.000000 ,0.0308 ,2.43E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,17.50 ,0.339900 ,0.000000 ,0.0313 ,2.46E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,18.00 ,0.346250 ,0.000000 ,0.0317 ,2.50E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,18.50 ,0.352480 ,0.000000 ,0.0321 ,2.53E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,19.00 ,0.358590 ,0.000000 ,0.0325 ,2.56E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,19.50 ,0.364590 ,0.000000 ,0.0328 ,2.59E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,20.00 ,0.370470 ,0.000000 ,0.0332 ,2.61E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,25.00 ,0.423840 ,0.000000 ,0.0355 ,2.80E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,30.00 ,0.468860 ,0.000000 ,0.0356 ,2.81E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,35.00 ,0.507360 ,0.000000 ,0.0335 ,2.64E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,40.00 ,0.540650 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,45.00 ,0.569730 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,50.00 ,0.595340 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,60.00 ,0.638400 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,70.00 ,0.673170 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,80.00 ,0.701840 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,90.00 ,0.725890 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,100.00 ,0.746350 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,110.00 ,0.763970 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,120.00 ,0.779290 ,0.000000 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,130.00 ,0.792750 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,140.00 ,0.804660 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,150.00 ,0.815280 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,160.00 ,0.824800 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,170.00 ,0.833390 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,180.00 ,0.841180 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,190.00 ,0.848270 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,200.00 ,0.854750 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,210.00 ,0.860700 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,220.00 ,0.866190 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,230.00 ,0.871260 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,240.00 ,0.875960 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,250.00 ,0.880320 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,260.00 ,0.884390 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,270.00 ,0.888200 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,280.00 ,0.891760 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,290.00 ,0.895100 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,300.00 ,0.898240 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,310.00 ,0.901200 ,0.000001 ,0.0294 ,2.32E-03
1000 ,150.0 ,4.00 ,4000 ,75 ,2.45E-03,0.00E+00,0.8465 ,1.6231 ,0.1837 ,4.1520 ,0.1954 ,12.70 ,320.00 ,0.903990 ,0.000001 ,0.0294 ,2.32E-03
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.00 ,0.000000 ,0.000000 ,0.0000 ,0.00E+00
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.01 ,0.010052 ,0.000000 ,0.1647 ,2.38E-05
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.02 ,0.019904 ,0.000000 ,0.2984 ,4.32E-05
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.03 ,0.029561 ,0.000001 ,0.4173 ,6.04E-05
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.04 ,0.039030 ,0.000001 ,0.5201 ,7.52E-05
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.05 ,0.048317 ,0.000001 ,0.6164 ,8.92E-05
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.06 ,0.057425 ,0.000001 ,0.7049 ,1.02E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.07 ,0.066361 ,0.000002 ,0.7890 ,1.14E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.08 ,0.075129 ,0.000002 ,0.8685 ,1.26E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.09 ,0.083733 ,0.000002 ,0.9436 ,1.36E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.10 ,0.092179 ,0.000002 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.20 ,0.168800 ,0.000005 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.30 ,0.233490 ,0.000007 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.40 ,0.288840 ,0.000010 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.50 ,0.336740 ,0.000012 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.60 ,0.378590 ,0.000015 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.70 ,0.415470 ,0.000017 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.80 ,0.448220 ,0.000019 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,0.90 ,0.477490 ,0.000022 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,1.00 ,0.503820 ,0.000024 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,1.50 ,0.603660 ,0.000036 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,2.00 ,0.670050 ,0.000048 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,2.50 ,0.717390 ,0.000061 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,3.00 ,0.752850 ,0.000073 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,3.50 ,0.780400 ,0.000085 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,4.00 ,0.802430 ,0.000097 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,4.50 ,0.820440 ,0.000109 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,5.00 ,0.835440 ,0.000121 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,5.50 ,0.848130 ,0.000133 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,6.00 ,0.859000 ,0.000145 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,6.50 ,0.868420 ,0.000157 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,7.00 ,0.876660 ,0.000170 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,7.50 ,0.883920 ,0.000182 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,8.00 ,0.890380 ,0.000194 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,8.50 ,0.896160 ,0.000206 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,9.00 ,0.901360 ,0.000218 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,9.50 ,0.906070 ,0.000230 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,10.00 ,0.910340 ,0.000242 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,10.50 ,0.914240 ,0.000254 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,11.00 ,0.917820 ,0.000266 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,11.50 ,0.921110 ,0.000278 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,12.00 ,0.924150 ,0.000291 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,12.50 ,0.926960 ,0.000303 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,13.00 ,0.929570 ,0.000315 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,13.50 ,0.932000 ,0.000327 ,1.0154 ,1.47E-04
1500 ,10.0 ,0.01 ,8000 ,40 ,2.55E-03,1.00E-18,1.1522 ,2.4124 ,0.2844 ,11.3130 ,0.5899 ,6913.40 ,14.00 ,0.934270 ,0.000339 ,1.0154 ,1.47E-04
