rpm,dp,db,rhop,thetap,mu,EB_bp,Jb,U1,U2,ep1,ep2,Sb,t,Rp,Re,kp,Pk
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,170,0.85412,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,180,0.8611,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,190,0.86744,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,200,0.87323,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,210,0.87853,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,220,0.88341,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,230,0.88791,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,240,0.89207,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,250,0.89594,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,260,0.89954,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,270,0.9029,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,280,0.90604,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,290,0.90899,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,300,0.91175,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,310,0.91436,0,0.0344,5.43E-04
800,300,0.7,6000,50,5.05E-02,7.00E-19,0.7398,1.3593,0.0539,16.363,0.5985,63.41,320,0.91681,0,0.0344,5.43E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0,0,0,0,0.00E+00
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.01,0.000493,0,0.0007,1.18E-05
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.02,0.000985,0,0.0014,2.35E-05
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.03,0.001477,0,0.0021,3.53E-05
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.04,0.001968,0,0.0028,4.70E-05
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.05,0.002458,0,0.0035,5.87E-05
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.06,0.002949,0,0.0042,7.04E-05
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.07,0.003438,0,0.0049,8.21E-05
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.08,0.003928,0,0.0056,9.38E-05
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.09,0.004416,0,0.0063,1.05E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.1,0.004905,0,0.007,1.17E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.2,0.009762,0,0.0139,2.33E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.3,0.014571,0,0.0208,3.47E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.4,0.019334,0,0.0248,4.15E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.5,0.024052,0,0.028,4.68E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.6,0.028724,0,0.031,5.19E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.7,0.033351,0,0.0335,5.60E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.8,0.037935,0,0.0354,5.92E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,0.9,0.042476,0,0.0371,6.21E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,1,0.046973,0,0.0386,6.45E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,1.5,0.068843,0,0.0442,7.39E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,2,0.089732,0,0.0479,8.00E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,2.5,0.1097,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,3,0.12882,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,3.5,0.14713,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,4,0.16469,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,4.5,0.18153,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,5,0.19772,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,5.5,0.21327,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,6,0.22824,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,6.5,0.24264,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,7,0.25652,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,7.5,0.26989,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,8,0.2828,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,8.5,0.29525,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,9,0.30729,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,9.5,0.31891,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,10,0.33016,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,10.5,0.34103,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,11,0.35156,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,11.5,0.36176,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,12,0.37165,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,12.5,0.38123,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,13,0.39052,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,13.5,0.39954,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,14,0.4083,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,14.5,0.4168,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,15,0.42507,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,15.5,0.4331,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,16,0.44091,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,16.5,0.44851,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,17,0.4559,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,17.5,0.4631,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,18,0.47011,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,18.5,0.47694,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,19,0.4836,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,19.5,0.49009,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,20,0.49642,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,25,0.55201,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,30,0.59655,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,35,0.63304,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,40,0.66347,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,45,0.68924,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,50,0.71135,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,60,0.7473,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,70,0.77529,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,80,0.79769,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,90,0.81604,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,100,0.83133,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,110,0.84428,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,120,0.85537,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,130,0.865,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,140,0.87342,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,150,0.88085,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,160,0.88746,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,170,0.89337,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,180,0.8987,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,190,0.90352,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,200,0.90789,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,210,0.91189,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,220,0.91556,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,230,0.91893,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,240,0.92205,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,250,0.92493,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,260,0.92761,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,270,0.9301,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,280,0.93243,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,290,0.93461,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,300,0.93665,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,310,0.93857,0,0.0493,8.24E-04
800,300,0.7,6000,50,2.38E-03,7.00E-19,0.6976,1.3023,0.1427,2.3676,0.103,59.79,320,0.94037,0,0.0493,8.24E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0,0,0,0,0.00E+00
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.01,0.000294,0,0,2.35E-06
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.02,0.000588,0,0.0001,4.70E-06
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.03,0.000882,0,0.0001,7.05E-06
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.04,0.001176,0,0.0001,9.40E-06
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.05,0.001469,0,0.0001,1.17E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.06,0.001762,0,0.0002,1.41E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.07,0.002056,0,0.0002,1.64E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.08,0.002349,0,0.0002,1.88E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.09,0.002641,0,0.0003,2.11E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.1,0.002934,0,0.0003,2.35E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.2,0.005851,0,0.0006,4.70E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.3,0.00875,0,0.0009,7.05E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.4,0.011633,0,0.0012,9.35E-05
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.5,0.014499,0,0.0015,1.17E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.6,0.017349,0,0.0018,1.39E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.7,0.020182,0,0.0021,1.62E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.8,0.022998,0,0.0023,1.85E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,0.9,0.025799,0,0.0026,2.08E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,1,0.028584,0,0.0029,2.30E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,1.5,0.042271,0,0.0043,3.40E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,2,0.055579,0,0.0057,4.46E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,2.5,0.068521,0,0.007,5.49E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,3,0.081114,0,0.0082,6.49E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,3.5,0.093371,0,0.0095,7.45E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,4,0.1053,0,0.0106,8.38E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,4.5,0.11693,0,0.0118,9.29E-04
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,5,0.12825,0,0.0129,1.02E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,5.5,0.13929,0,0.014,1.10E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,6,0.15006,0,0.015,1.18E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,6.5,0.16055,0,0.016,1.26E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,7,0.17079,0,0.017,1.34E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,7.5,0.18079,0,0.018,1.41E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,8,0.19054,0,0.0189,1.49E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,8.5,0.20007,0,0.0197,1.56E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,9,0.20938,0,0.0206,1.62E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,9.5,0.21847,0,0.0214,1.69E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,10,0.22735,0,0.0222,1.75E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,10.5,0.23603,0,0.023,1.81E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,11,0.24453,0,0.0237,1.87E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,11.5,0.25283,0,0.0244,1.93E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,12,0.26095,0,0.0251,1.98E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,12.5,0.2689,0,0.0258,2.03E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,13,0.27668,0,0.0265,2.08E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,13.5,0.2843,0,0.0271,2.13E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,14,0.29176,0,0.0277,2.18E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,14.5,0.29906,0,0.0283,2.23E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,15,0.30622,0,0.0288,2.27E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,15.5,0.31323,0,0.0294,2.31E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,16,0.3201,0,0.0299,2.35E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,16.5,0.32683,0,0.0303,2.39E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,17,0.33343,0,0.0308,2.43E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,17.5,0.3399,0,0.0313,2.46E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,18,0.34625,0,0.0317,2.50E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,18.5,0.35248,0,0.0321,2.53E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,19,0.35859,0,0.0325,2.56E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,19.5,0.36459,0,0.0328,2.59E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,20,0.37047,0,0.0332,2.61E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,25,0.42384,0,0.0355,2.80E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,30,0.46886,0,0.0356,2.81E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,35,0.50736,0,0.0335,2.64E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,40,0.54065,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,45,0.56973,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,50,0.59534,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,60,0.6384,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,70,0.67317,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,80,0.70184,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,90,0.72589,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,100,0.74635,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,110,0.76397,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,120,0.77929,0,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,130,0.79275,0.000001,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,140,0.80466,0.000001,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,150,0.81528,0.000001,0.0294,2.32E-03
1000,150,4,4000,75,2.45E-03,0.00E+00,0.8465,1.6231,0.1837,4.152,0.1954,12.7,160,0.8248,0.000001,0.0294,2.32E-03
